"id","item","tar","dir","rt","c1","c2","c3"
"2","264","dod","ver",440.3,0.25,0.5,-0.75
"2","273","dod","ver",652.4,0.25,0.5,-0.75
"2","298","dod","ver",415,0.25,0.5,-0.75
"2","300","dod","ver",390.8,0.25,0.5,-0.75
"2","360","dod","ver",454.3,0.25,0.5,-0.75
"2","392","dod","ver",454.3,0.25,0.5,-0.75
"2","454","dod","ver",532.6,0.25,0.5,-0.75
"2","465","dod","ver",393.7,0.25,0.5,-0.75
"2","486","dod","ver",351,0.25,0.5,-0.75
"2","500","dod","ver",388.7,0.25,0.5,-0.75
"2","514","dod","ver",366.2,0.25,0.5,-0.75
"2","537","dod","ver",364.6,0.25,0.5,-0.75
"2","570","dod","ver",480.8,0.25,0.5,-0.75
"2","583","dod","ver",402.7,0.25,0.5,-0.75
"2","23","dos","hor",521.3,0.25,0.5,0.25
"2","28","dos","hor",554.3,0.25,0.5,0.25
"2","43","dos","hor",545.2,0.25,0.5,0.25
"2","50","dos","hor",436.9,0.25,0.5,0.25
"2","69","dos","hor",483.1,0.25,0.5,0.25
"2","82","dos","hor",472.1,0.25,0.5,0.25
"2","149","dos","hor",525.3,0.25,0.5,0.25
"2","170","dos","hor",498.6,0.25,0.5,0.25
"2","215","dos","hor",414.1,0.25,0.5,0.25
"2","225","dos","hor",430.6,0.25,0.5,0.25
"2","234","dos","hor",386.5,0.25,0.5,0.25
"2","260","dos","hor",565,0.25,0.5,0.25
"2","283","dos","hor",418.6,0.25,0.5,0.25
"2","295","dos","hor",461.8,0.25,0.5,0.25
"2","311","dos","hor",440,0.25,0.5,0.25
"2","394","dos","hor",407.2,0.25,0.5,0.25
"2","418","dos","hor",184.3,0.25,0.5,0.25
"2","468","dos","hor",384.2,0.25,0.5,0.25
"2","509","dos","hor",382.1,0.25,0.5,0.25
"2","513","dos","hor",416.5,0.25,0.5,0.25
"2","571","dos","hor",436.3,0.25,0.5,0.25
"2","576","dos","hor",448,0.25,0.5,0.25
"2","584","dos","hor",406.5,0.25,0.5,0.25
"2","10","dos","ver",479.3,0.25,0.5,0.25
"2","17","dos","ver",575.1,0.25,0.5,0.25
"2","71","dos","ver",417.2,0.25,0.5,0.25
"2","77","dos","ver",498.7,0.25,0.5,0.25
"2","92","dos","ver",454.8,0.25,0.5,0.25
"2","117","dos","ver",395.2,0.25,0.5,0.25
"2","191","dos","ver",365.7,0.25,0.5,0.25
"2","201","dos","ver",362.2,0.25,0.5,0.25
"2","246","dos","ver",432.3,0.25,0.5,0.25
"2","286","dos","ver",375.7,0.25,0.5,0.25
"2","296","dos","ver",473.2,0.25,0.5,0.25
"2","317","dos","ver",389.4,0.25,0.5,0.25
"2","330","dos","ver",495.3,0.25,0.5,0.25
"2","351","dos","ver",416.9,0.25,0.5,0.25
"2","364","dos","ver",567.9,0.25,0.5,0.25
"2","393","dos","ver",410.9,0.25,0.5,0.25
"2","434","dos","ver",349.2,0.25,0.5,0.25
"2","435","dos","ver",466.2,0.25,0.5,0.25
"2","488","dos","ver",389.1,0.25,0.5,0.25
"2","502","dos","ver",568.6,0.25,0.5,0.25
"2","520","dos","ver",358.4,0.25,0.5,0.25
"2","552","dos","ver",345.9,0.25,0.5,0.25
"2","603","dos","ver",410.7,0.25,0.5,0.25
"2","56","sod","hor",183.1,0.25,-0.5,0.25
"2","105","sod","hor",440.7,0.25,-0.5,0.25
"2","115","sod","hor",458.4,0.25,-0.5,0.25
"2","125","sod","hor",403.4,0.25,-0.5,0.25
"2","127","sod","hor",480.1,0.25,-0.5,0.25
"2","139","sod","hor",386.3,0.25,-0.5,0.25
"2","168","sod","hor",169.5,0.25,-0.5,0.25
"2","185","sod","hor",495.5,0.25,-0.5,0.25
"2","203","sod","hor",327.9,0.25,-0.5,0.25
"2","227","sod","hor",388.3,0.25,-0.5,0.25
"2","285","sod","hor",351.6,0.25,-0.5,0.25
"2","315","sod","hor",252,0.25,-0.5,0.25
"2","326","sod","hor",364.6,0.25,-0.5,0.25
"2","332","sod","hor",384.5,0.25,-0.5,0.25
"2","352","sod","hor",310.8,0.25,-0.5,0.25
"2","359","sod","hor",519.5,0.25,-0.5,0.25
"2","422","sod","hor",316,0.25,-0.5,0.25
"2","424","sod","hor",528.2,0.25,-0.5,0.25
"2","437","sod","hor",411.1,0.25,-0.5,0.25
"2","510","sod","hor",397.7,0.25,-0.5,0.25
"2","522","sod","hor",359.4,0.25,-0.5,0.25
"2","544","sod","hor",541.2,0.25,-0.5,0.25
"2","555","sod","hor",327.3,0.25,-0.5,0.25
"2","579","sod","hor",354.5,0.25,-0.5,0.25
"2","5","sod","ver",396.5,0.25,-0.5,0.25
"2","65","sod","ver",510.2,0.25,-0.5,0.25
"2","75","sod","ver",431,0.25,-0.5,0.25
"2","111","sod","ver",417.3,0.25,-0.5,0.25
"2","112","sod","ver",416.6,0.25,-0.5,0.25
"2","113","sod","ver",415.9,0.25,-0.5,0.25
"2","128","sod","ver",451.9,0.25,-0.5,0.25
"2","160","sod","ver",394.3,0.25,-0.5,0.25
"2","278","sod","ver",439,0.25,-0.5,0.25
"2","312","sod","ver",360.6,0.25,-0.5,0.25
"2","318","sod","ver",368,0.25,-0.5,0.25
"2","337","sod","ver",374.9,0.25,-0.5,0.25
"2","338","sod","ver",398.8,0.25,-0.5,0.25
"2","372","sod","ver",464,0.25,-0.5,0.25
"2","376","sod","ver",447.5,0.25,-0.5,0.25
"2","399","sod","ver",499,0.25,-0.5,0.25
"2","405","sod","ver",432.9,0.25,-0.5,0.25
"2","436","sod","ver",387.8,0.25,-0.5,0.25
"2","449","sod","ver",405.6,0.25,-0.5,0.25
"2","457","sod","ver",382.6,0.25,-0.5,0.25
"2","493","sod","ver",367.6,0.25,-0.5,0.25
"2","495","sod","ver",398.5,0.25,-0.5,0.25
"2","539","sod","ver",306.9,0.25,-0.5,0.25
"2","6","val","hor",211.4,-0.75,-0.5,0.25
"2","13","val","hor",429.5,-0.75,-0.5,0.25
"2","16","val","hor",433.5,-0.75,-0.5,0.25
"2","20","val","hor",370,-0.75,-0.5,0.25
"2","22","val","hor",312.6,-0.75,-0.5,0.25
"2","29","val","hor",454.8,-0.75,-0.5,0.25
"2","30","val","hor",372.7,-0.75,-0.5,0.25
"2","34","val","hor",311.2,-0.75,-0.5,0.25
"2","38","val","hor",388.5,-0.75,-0.5,0.25
"2","45","val","hor",412.1,-0.75,-0.5,0.25
"2","46","val","hor",354.7,-0.75,-0.5,0.25
"2","47","val","hor",366,-0.75,-0.5,0.25
"2","53","val","hor",352.5,-0.75,-0.5,0.25
"2","54","val","hor",327.3,-0.75,-0.5,0.25
"2","55","val","hor",508.8,-0.75,-0.5,0.25
"2","59","val","hor",309.6,-0.75,-0.5,0.25
"2","60","val","hor",154.6,-0.75,-0.5,0.25
"2","62","val","hor",343.7,-0.75,-0.5,0.25
"2","63","val","hor",410.2,-0.75,-0.5,0.25
"2","64","val","hor",375.1,-0.75,-0.5,0.25
"2","66","val","hor",367.7,-0.75,-0.5,0.25
"2","67","val","hor",371.3,-0.75,-0.5,0.25
"2","68","val","hor",411.8,-0.75,-0.5,0.25
"2","81","val","hor",375.6,-0.75,-0.5,0.25
"2","90","val","hor",447.3,-0.75,-0.5,0.25
"2","91","val","hor",534.4,-0.75,-0.5,0.25
"2","93","val","hor",162.6,-0.75,-0.5,0.25
"2","97","val","hor",478.4,-0.75,-0.5,0.25
"2","98","val","hor",380,-0.75,-0.5,0.25
"2","99","val","hor",344.6,-0.75,-0.5,0.25
"2","101","val","hor",323.4,-0.75,-0.5,0.25
"2","108","val","hor",396.6,-0.75,-0.5,0.25
"2","114","val","hor",342,-0.75,-0.5,0.25
"2","118","val","hor",389.8,-0.75,-0.5,0.25
"2","122","val","hor",391.1,-0.75,-0.5,0.25
"2","124","val","hor",243.1,-0.75,-0.5,0.25
"2","126","val","hor",383.4,-0.75,-0.5,0.25
"2","131","val","hor",376.4,-0.75,-0.5,0.25
"2","132","val","hor",306.7,-0.75,-0.5,0.25
"2","133","val","hor",238,-0.75,-0.5,0.25
"2","135","val","hor",401.5,-0.75,-0.5,0.25
"2","137","val","hor",314.9,-0.75,-0.5,0.25
"2","141","val","hor",323,-0.75,-0.5,0.25
"2","142","val","hor",286.8,-0.75,-0.5,0.25
"2","143","val","hor",324,-0.75,-0.5,0.25
"2","145","val","hor",360.5,-0.75,-0.5,0.25
"2","152","val","hor",410.6,-0.75,-0.5,0.25
"2","166","val","hor",546.5,-0.75,-0.5,0.25
"2","178","val","hor",522.3,-0.75,-0.5,0.25
"2","183","val","hor",309.3,-0.75,-0.5,0.25
"2","189","val","hor",232.1,-0.75,-0.5,0.25
"2","192","val","hor",274.6,-0.75,-0.5,0.25
"2","196","val","hor",384.2,-0.75,-0.5,0.25
"2","197","val","hor",374.6,-0.75,-0.5,0.25
"2","198","val","hor",260.8,-0.75,-0.5,0.25
"2","204","val","hor",297.7,-0.75,-0.5,0.25
"2","206","val","hor",324.6,-0.75,-0.5,0.25
"2","217","val","hor",419.3,-0.75,-0.5,0.25
"2","219","val","hor",387.8,-0.75,-0.5,0.25
"2","224","val","hor",369.7,-0.75,-0.5,0.25
"2","228","val","hor",295.3,-0.75,-0.5,0.25
"2","230","val","hor",554.6,-0.75,-0.5,0.25
"2","232","val","hor",361.4,-0.75,-0.5,0.25
"2","239","val","hor",346.5,-0.75,-0.5,0.25
"2","250","val","hor",409.2,-0.75,-0.5,0.25
"2","254","val","hor",404,-0.75,-0.5,0.25
"2","263","val","hor",656.9,-0.75,-0.5,0.25
"2","266","val","hor",324.5,-0.75,-0.5,0.25
"2","271","val","hor",376.4,-0.75,-0.5,0.25
"2","272","val","hor",420.4,-0.75,-0.5,0.25
"2","276","val","hor",328.8,-0.75,-0.5,0.25
"2","279","val","hor",440.6,-0.75,-0.5,0.25
"2","282","val","hor",372,-0.75,-0.5,0.25
"2","284","val","hor",362.6,-0.75,-0.5,0.25
"2","290","val","hor",380.1,-0.75,-0.5,0.25
"2","292","val","hor",394.2,-0.75,-0.5,0.25
"2","301","val","hor",465.1,-0.75,-0.5,0.25
"2","302","val","hor",618.2,-0.75,-0.5,0.25
"2","303","val","hor",566.7,-0.75,-0.5,0.25
"2","305","val","hor",358.2,-0.75,-0.5,0.25
"2","306","val","hor",174.9,-0.75,-0.5,0.25
"2","310","val","hor",430,-0.75,-0.5,0.25
"2","313","val","hor",617.1,-0.75,-0.5,0.25
"2","314","val","hor",315.7,-0.75,-0.5,0.25
"2","321","val","hor",221.1,-0.75,-0.5,0.25
"2","322","val","hor",316.6,-0.75,-0.5,0.25
"2","328","val","hor",389.1,-0.75,-0.5,0.25
"2","334","val","hor",373.8,-0.75,-0.5,0.25
"2","339","val","hor",328,-0.75,-0.5,0.25
"2","341","val","hor",355.9,-0.75,-0.5,0.25
"2","343","val","hor",416.8,-0.75,-0.5,0.25
"2","348","val","hor",371.9,-0.75,-0.5,0.25
"2","356","val","hor",297.4,-0.75,-0.5,0.25
"2","362","val","hor",341.2,-0.75,-0.5,0.25
"2","363","val","hor",268.6,-0.75,-0.5,0.25
"2","366","val","hor",397.1,-0.75,-0.5,0.25
"2","367","val","hor",397,-0.75,-0.5,0.25
"2","369","val","hor",345.2,-0.75,-0.5,0.25
"2","371","val","hor",351.4,-0.75,-0.5,0.25
"2","373","val","hor",540.8,-0.75,-0.5,0.25
"2","374","val","hor",336.4,-0.75,-0.5,0.25
"2","379","val","hor",367,-0.75,-0.5,0.25
"2","382","val","hor",304.3,-0.75,-0.5,0.25
"2","383","val","hor",344.6,-0.75,-0.5,0.25
"2","385","val","hor",447.5,-0.75,-0.5,0.25
"2","388","val","hor",349.7,-0.75,-0.5,0.25
"2","390","val","hor",342.2,-0.75,-0.5,0.25
"2","391","val","hor",166.5,-0.75,-0.5,0.25
"2","395","val","hor",320,-0.75,-0.5,0.25
"2","396","val","hor",398.3,-0.75,-0.5,0.25
"2","398","val","hor",353.6,-0.75,-0.5,0.25
"2","406","val","hor",197.4,-0.75,-0.5,0.25
"2","409","val","hor",205.2,-0.75,-0.5,0.25
"2","410","val","hor",229.5,-0.75,-0.5,0.25
"2","411","val","hor",185.7,-0.75,-0.5,0.25
"2","413","val","hor",297.6,-0.75,-0.5,0.25
"2","423","val","hor",479.8,-0.75,-0.5,0.25
"2","428","val","hor",297.1,-0.75,-0.5,0.25
"2","431","val","hor",362.1,-0.75,-0.5,0.25
"2","432","val","hor",366.4,-0.75,-0.5,0.25
"2","438","val","hor",394.4,-0.75,-0.5,0.25
"2","440","val","hor",334.9,-0.75,-0.5,0.25
"2","444","val","hor",351.4,-0.75,-0.5,0.25
"2","447","val","hor",380,-0.75,-0.5,0.25
"2","450","val","hor",374.8,-0.75,-0.5,0.25
"2","451","val","hor",500.8,-0.75,-0.5,0.25
"2","453","val","hor",343.6,-0.75,-0.5,0.25
"2","461","val","hor",280.1,-0.75,-0.5,0.25
"2","462","val","hor",340.1,-0.75,-0.5,0.25
"2","464","val","hor",294.2,-0.75,-0.5,0.25
"2","466","val","hor",377.5,-0.75,-0.5,0.25
"2","473","val","hor",458.5,-0.75,-0.5,0.25
"2","476","val","hor",315.2,-0.75,-0.5,0.25
"2","477","val","hor",355.7,-0.75,-0.5,0.25
"2","478","val","hor",370.7,-0.75,-0.5,0.25
"2","483","val","hor",299.2,-0.75,-0.5,0.25
"2","485","val","hor",340.1,-0.75,-0.5,0.25
"2","487","val","hor",285.4,-0.75,-0.5,0.25
"2","489","val","hor",332.4,-0.75,-0.5,0.25
"2","491","val","hor",366.2,-0.75,-0.5,0.25
"2","492","val","hor",354,-0.75,-0.5,0.25
"2","496","val","hor",339.9,-0.75,-0.5,0.25
"2","506","val","hor",355.9,-0.75,-0.5,0.25
"2","507","val","hor",378.8,-0.75,-0.5,0.25
"2","517","val","hor",339.7,-0.75,-0.5,0.25
"2","519","val","hor",338.4,-0.75,-0.5,0.25
"2","524","val","hor",284.3,-0.75,-0.5,0.25
"2","525","val","hor",366.9,-0.75,-0.5,0.25
"2","530","val","hor",375.7,-0.75,-0.5,0.25
"2","531","val","hor",403.1,-0.75,-0.5,0.25
"2","535","val","hor",318.5,-0.75,-0.5,0.25
"2","547","val","hor",402.8,-0.75,-0.5,0.25
"2","551","val","hor",166.7,-0.75,-0.5,0.25
"2","553","val","hor",506.1,-0.75,-0.5,0.25
"2","556","val","hor",316.3,-0.75,-0.5,0.25
"2","560","val","hor",384.7,-0.75,-0.5,0.25
"2","562","val","hor",358,-0.75,-0.5,0.25
"2","574","val","hor",406.5,-0.75,-0.5,0.25
"2","575","val","hor",434.3,-0.75,-0.5,0.25
"2","582","val","hor",401.2,-0.75,-0.5,0.25
"2","585","val","hor",376.1,-0.75,-0.5,0.25
"2","588","val","hor",315,-0.75,-0.5,0.25
"2","589","val","hor",373.9,-0.75,-0.5,0.25
"2","594","val","hor",345.4,-0.75,-0.5,0.25
"2","595","val","hor",268.3,-0.75,-0.5,0.25
"2","597","val","hor",292.8,-0.75,-0.5,0.25
"2","599","val","hor",281.9,-0.75,-0.5,0.25
"2","2","val","ver",337.4,-0.75,-0.5,0.25
"2","3","val","ver",416.5,-0.75,-0.5,0.25
"2","7","val","ver",564.1,-0.75,-0.5,0.25
"2","9","val","ver",358.9,-0.75,-0.5,0.25
"2","11","val","ver",453.7,-0.75,-0.5,0.25
"2","12","val","ver",438.5,-0.75,-0.5,0.25
"2","14","val","ver",409,-0.75,-0.5,0.25
"2","15","val","ver",372,-0.75,-0.5,0.25
"2","19","val","ver",303.8,-0.75,-0.5,0.25
"2","24","val","ver",445.5,-0.75,-0.5,0.25
"2","25","val","ver",360.4,-0.75,-0.5,0.25
"2","27","val","ver",348.4,-0.75,-0.5,0.25
"2","31","val","ver",363.4,-0.75,-0.5,0.25
"2","32","val","ver",382.9,-0.75,-0.5,0.25
"2","33","val","ver",357.5,-0.75,-0.5,0.25
"2","36","val","ver",361.7,-0.75,-0.5,0.25
"2","42","val","ver",375.2,-0.75,-0.5,0.25
"2","48","val","ver",391.2,-0.75,-0.5,0.25
"2","49","val","ver",344,-0.75,-0.5,0.25
"2","51","val","ver",323.9,-0.75,-0.5,0.25
"2","57","val","ver",372.5,-0.75,-0.5,0.25
"2","58","val","ver",379.5,-0.75,-0.5,0.25
"2","74","val","ver",334.1,-0.75,-0.5,0.25
"2","76","val","ver",425.9,-0.75,-0.5,0.25
"2","78","val","ver",363.5,-0.75,-0.5,0.25
"2","80","val","ver",358.6,-0.75,-0.5,0.25
"2","83","val","ver",341.7,-0.75,-0.5,0.25
"2","84","val","ver",372.5,-0.75,-0.5,0.25
"2","85","val","ver",488.6,-0.75,-0.5,0.25
"2","86","val","ver",272.4,-0.75,-0.5,0.25
"2","87","val","ver",266.8,-0.75,-0.5,0.25
"2","96","val","ver",405.3,-0.75,-0.5,0.25
"2","100","val","ver",378,-0.75,-0.5,0.25
"2","106","val","ver",386.6,-0.75,-0.5,0.25
"2","110","val","ver",390.4,-0.75,-0.5,0.25
"2","121","val","ver",356.4,-0.75,-0.5,0.25
"2","130","val","ver",357.1,-0.75,-0.5,0.25
"2","138","val","ver",451.1,-0.75,-0.5,0.25
"2","140","val","ver",326.1,-0.75,-0.5,0.25
"2","147","val","ver",436.4,-0.75,-0.5,0.25
"2","150","val","ver",465.2,-0.75,-0.5,0.25
"2","153","val","ver",371.1,-0.75,-0.5,0.25
"2","155","val","ver",386.2,-0.75,-0.5,0.25
"2","158","val","ver",626.3,-0.75,-0.5,0.25
"2","159","val","ver",359.5,-0.75,-0.5,0.25
"2","162","val","ver",438.9,-0.75,-0.5,0.25
"2","173","val","ver",491.1,-0.75,-0.5,0.25
"2","176","val","ver",513.2,-0.75,-0.5,0.25
"2","179","val","ver",322.6,-0.75,-0.5,0.25
"2","180","val","ver",369.6,-0.75,-0.5,0.25
"2","181","val","ver",594.5,-0.75,-0.5,0.25
"2","182","val","ver",303.2,-0.75,-0.5,0.25
"2","187","val","ver",343.6,-0.75,-0.5,0.25
"2","188","val","ver",411.2,-0.75,-0.5,0.25
"2","190","val","ver",318.7,-0.75,-0.5,0.25
"2","195","val","ver",310.2,-0.75,-0.5,0.25
"2","205","val","ver",300.6,-0.75,-0.5,0.25
"2","207","val","ver",205.3,-0.75,-0.5,0.25
"2","211","val","ver",379.1,-0.75,-0.5,0.25
"2","212","val","ver",361.8,-0.75,-0.5,0.25
"2","213","val","ver",412.3,-0.75,-0.5,0.25
"2","218","val","ver",456.4,-0.75,-0.5,0.25
"2","222","val","ver",393.5,-0.75,-0.5,0.25
"2","223","val","ver",432,-0.75,-0.5,0.25
"2","226","val","ver",327.5,-0.75,-0.5,0.25
"2","231","val","ver",358.4,-0.75,-0.5,0.25
"2","235","val","ver",458.4,-0.75,-0.5,0.25
"2","236","val","ver",371,-0.75,-0.5,0.25
"2","240","val","ver",346.7,-0.75,-0.5,0.25
"2","241","val","ver",431.1,-0.75,-0.5,0.25
"2","242","val","ver",350.6,-0.75,-0.5,0.25
"2","243","val","ver",289.3,-0.75,-0.5,0.25
"2","244","val","ver",200.6,-0.75,-0.5,0.25
"2","253","val","ver",424.2,-0.75,-0.5,0.25
"2","255","val","ver",531.5,-0.75,-0.5,0.25
"2","256","val","ver",366.7,-0.75,-0.5,0.25
"2","257","val","ver",322.5,-0.75,-0.5,0.25
"2","262","val","ver",463.8,-0.75,-0.5,0.25
"2","265","val","ver",457.4,-0.75,-0.5,0.25
"2","269","val","ver",452.9,-0.75,-0.5,0.25
"2","274","val","ver",633.9,-0.75,-0.5,0.25
"2","275","val","ver",332.2,-0.75,-0.5,0.25
"2","281","val","ver",360.3,-0.75,-0.5,0.25
"2","287","val","ver",399.3,-0.75,-0.5,0.25
"2","288","val","ver",356.3,-0.75,-0.5,0.25
"2","294","val","ver",368.6,-0.75,-0.5,0.25
"2","297","val","ver",460.2,-0.75,-0.5,0.25
"2","308","val","ver",345.7,-0.75,-0.5,0.25
"2","309","val","ver",353.8,-0.75,-0.5,0.25
"2","316","val","ver",331.6,-0.75,-0.5,0.25
"2","319","val","ver",419.2,-0.75,-0.5,0.25
"2","325","val","ver",295.5,-0.75,-0.5,0.25
"2","329","val","ver",444,-0.75,-0.5,0.25
"2","331","val","ver",365.8,-0.75,-0.5,0.25
"2","333","val","ver",378.4,-0.75,-0.5,0.25
"2","336","val","ver",358.5,-0.75,-0.5,0.25
"2","340","val","ver",340.1,-0.75,-0.5,0.25
"2","345","val","ver",274.5,-0.75,-0.5,0.25
"2","347","val","ver",354.4,-0.75,-0.5,0.25
"2","350","val","ver",315.7,-0.75,-0.5,0.25
"2","353","val","ver",382.9,-0.75,-0.5,0.25
"2","354","val","ver",361.2,-0.75,-0.5,0.25
"2","355","val","ver",414.2,-0.75,-0.5,0.25
"2","361","val","ver",368.8,-0.75,-0.5,0.25
"2","375","val","ver",346.3,-0.75,-0.5,0.25
"2","377","val","ver",590.2,-0.75,-0.5,0.25
"2","380","val","ver",427,-0.75,-0.5,0.25
"2","384","val","ver",360.2,-0.75,-0.5,0.25
"2","387","val","ver",361.1,-0.75,-0.5,0.25
"2","389","val","ver",396.7,-0.75,-0.5,0.25
"2","400","val","ver",327.7,-0.75,-0.5,0.25
"2","402","val","ver",361.1,-0.75,-0.5,0.25
"2","404","val","ver",403.8,-0.75,-0.5,0.25
"2","407","val","ver",204.2,-0.75,-0.5,0.25
"2","408","val","ver",173.6,-0.75,-0.5,0.25
"2","412","val","ver",170.4,-0.75,-0.5,0.25
"2","415","val","ver",317.4,-0.75,-0.5,0.25
"2","416","val","ver",188.5,-0.75,-0.5,0.25
"2","419","val","ver",280.8,-0.75,-0.5,0.25
"2","420","val","ver",192.6,-0.75,-0.5,0.25
"2","425","val","ver",487.9,-0.75,-0.5,0.25
"2","426","val","ver",192,-0.75,-0.5,0.25
"2","430","val","ver",251.9,-0.75,-0.5,0.25
"2","439","val","ver",615,-0.75,-0.5,0.25
"2","441","val","ver",391.4,-0.75,-0.5,0.25
"2","443","val","ver",405.2,-0.75,-0.5,0.25
"2","445","val","ver",375.5,-0.75,-0.5,0.25
"2","448","val","ver",370,-0.75,-0.5,0.25
"2","452","val","ver",360.3,-0.75,-0.5,0.25
"2","455","val","ver",380.5,-0.75,-0.5,0.25
"2","459","val","ver",452.3,-0.75,-0.5,0.25
"2","474","val","ver",352.3,-0.75,-0.5,0.25
"2","475","val","ver",312.9,-0.75,-0.5,0.25
"2","484","val","ver",365.5,-0.75,-0.5,0.25
"2","498","val","ver",586.8,-0.75,-0.5,0.25
"2","504","val","ver",482.8,-0.75,-0.5,0.25
"2","511","val","ver",408.7,-0.75,-0.5,0.25
"2","512","val","ver",381.5,-0.75,-0.5,0.25
"2","515","val","ver",438.6,-0.75,-0.5,0.25
"2","521","val","ver",386,-0.75,-0.5,0.25
"2","527","val","ver",322,-0.75,-0.5,0.25
"2","533","val","ver",319.5,-0.75,-0.5,0.25
"2","536","val","ver",301.5,-0.75,-0.5,0.25
"2","538","val","ver",359.2,-0.75,-0.5,0.25
"2","541","val","ver",345.5,-0.75,-0.5,0.25
"2","543","val","ver",362.4,-0.75,-0.5,0.25
"2","545","val","ver",385.1,-0.75,-0.5,0.25
"2","548","val","ver",189.3,-0.75,-0.5,0.25
"2","549","val","ver",280.7,-0.75,-0.5,0.25
"2","550","val","ver",281.5,-0.75,-0.5,0.25
"2","559","val","ver",350.1,-0.75,-0.5,0.25
"2","561","val","ver",365.5,-0.75,-0.5,0.25
"2","563","val","ver",405.4,-0.75,-0.5,0.25
"2","565","val","ver",298.7,-0.75,-0.5,0.25
"2","566","val","ver",369.6,-0.75,-0.5,0.25
"2","577","val","ver",428,-0.75,-0.5,0.25
"2","578","val","ver",343,-0.75,-0.5,0.25
"2","580","val","ver",327.8,-0.75,-0.5,0.25
"2","581","val","ver",336.9,-0.75,-0.5,0.25
"2","586","val","ver",380,-0.75,-0.5,0.25
"2","591","val","ver",357.3,-0.75,-0.5,0.25
"2","592","val","ver",339.8,-0.75,-0.5,0.25
"2","593","val","ver",166.1,-0.75,-0.5,0.25
"2","596","val","ver",393.7,-0.75,-0.5,0.25
"2","600","val","ver",279.2,-0.75,-0.5,0.25
"2","602","val","ver",348.2,-0.75,-0.5,0.25
"3","39","dod","hor",452.3,0.25,0.5,-0.75
"3","52","dod","hor",436.2,0.25,0.5,-0.75
"3","89","dod","hor",500.5,0.25,0.5,-0.75
"3","103","dod","hor",502.6,0.25,0.5,-0.75
"3","104","dod","hor",501.4,0.25,0.5,-0.75
"3","120","dod","hor",471.3,0.25,0.5,-0.75
"3","161","dod","hor",543.1,0.25,0.5,-0.75
"3","194","dod","hor",563.9,0.25,0.5,-0.75
"3","248","dod","hor",542.9,0.25,0.5,-0.75
"3","270","dod","hor",476.9,0.25,0.5,-0.75
"3","277","dod","hor",456.7,0.25,0.5,-0.75
"3","289","dod","hor",537.1,0.25,0.5,-0.75
"3","299","dod","hor",456.6,0.25,0.5,-0.75
"3","304","dod","hor",465.7,0.25,0.5,-0.75
"3","320","dod","hor",487.2,0.25,0.5,-0.75
"3","378","dod","hor",486.2,0.25,0.5,-0.75
"3","479","dod","hor",445.7,0.25,0.5,-0.75
"3","494","dod","hor",446.7,0.25,0.5,-0.75
"3","503","dod","hor",424.8,0.25,0.5,-0.75
"3","508","dod","hor",451.2,0.25,0.5,-0.75
"3","542","dod","hor",473.4,0.25,0.5,-0.75
"3","554","dod","hor",439.3,0.25,0.5,-0.75
"3","587","dod","hor",453.7,0.25,0.5,-0.75
"3","590","dod","hor",409.3,0.25,0.5,-0.75
"3","4","dod","ver",400.2,0.25,0.5,-0.75
"3","40","dod","ver",474.9,0.25,0.5,-0.75
"3","79","dod","ver",542.7,0.25,0.5,-0.75
"3","116","dod","ver",569.6,0.25,0.5,-0.75
"3","164","dod","ver",485.9,0.25,0.5,-0.75
"3","167","dod","ver",609.2,0.25,0.5,-0.75
"3","169","dod","ver",482.8,0.25,0.5,-0.75
"3","177","dod","ver",578.4,0.25,0.5,-0.75
"3","209","dod","ver",432.2,0.25,0.5,-0.75
"3","247","dod","ver",462.6,0.25,0.5,-0.75
"3","264","dod","ver",551,0.25,0.5,-0.75
"3","273","dod","ver",468,0.25,0.5,-0.75
"3","298","dod","ver",410.2,0.25,0.5,-0.75
"3","300","dod","ver",484.5,0.25,0.5,-0.75
"3","360","dod","ver",454.1,0.25,0.5,-0.75
"3","454","dod","ver",222.5,0.25,0.5,-0.75
"3","465","dod","ver",478.4,0.25,0.5,-0.75
"3","486","dod","ver",512.5,0.25,0.5,-0.75
"3","500","dod","ver",518.1,0.25,0.5,-0.75
"3","514","dod","ver",465.2,0.25,0.5,-0.75
"3","537","dod","ver",463,0.25,0.5,-0.75
"3","570","dod","ver",488.6,0.25,0.5,-0.75
"3","583","dod","ver",417.7,0.25,0.5,-0.75
"3","23","dos","hor",498,0.25,0.5,0.25
"3","28","dos","hor",501.4,0.25,0.5,0.25
"3","43","dos","hor",480.4,0.25,0.5,0.25
"3","50","dos","hor",396.4,0.25,0.5,0.25
"3","69","dos","hor",564.5,0.25,0.5,0.25
"3","82","dos","hor",202.1,0.25,0.5,0.25
"3","149","dos","hor",538.5,0.25,0.5,0.25
"3","170","dos","hor",467.9,0.25,0.5,0.25
"3","215","dos","hor",546.5,0.25,0.5,0.25
"3","225","dos","hor",482.2,0.25,0.5,0.25
"3","234","dos","hor",558.2,0.25,0.5,0.25
"3","260","dos","hor",469.7,0.25,0.5,0.25
"3","283","dos","hor",462.9,0.25,0.5,0.25
"3","295","dos","hor",484.6,0.25,0.5,0.25
"3","311","dos","hor",499.6,0.25,0.5,0.25
"3","394","dos","hor",478.3,0.25,0.5,0.25
"3","418","dos","hor",490.3,0.25,0.5,0.25
"3","458","dos","hor",445.3,0.25,0.5,0.25
