"SUBJECT"	"PART"	"TRIAL"	"SCENE"	"Scene"	"GROUP"	"LIST"	"CUE"	"COLOR"	"HIT_GLMM"	"RT"	"SEARCH_INIT"	"SCAN"	"VERI"
21	2	59	8	"book"	5	1	2	1	1	1433	274	44	1115
21	2	60	69	"tractor"	5	1	2	1	1	1746	205	399	1142
21	2	61	4	"bell"	5	3	2	3	1	1979	315	394	1270
21	2	62	29	"hair brush"	5	3	2	3	1	1807	220	576	1011
21	2	63	76	"watch"	5	3	2	3	1	2493	230	1165	1098
21	2	64	18	"clock"	5	3	2	3	1	1471	350	253	868
21	2	65	30	"hammer"	5	3	2	3	1	1686	358	50	1278
21	2	66	49	"pillow"	5	3	2	3	1	3307	211	1245	1851
21	2	67	78	"wine bottle"	5	3	2	3	1	4650	348	1382	2920
21	2	68	17	"car"	5	3	2	3	1	2064	317	389	1358
21	2	69	33	"jug"	5	3	2	3	1	1821	252	397	1172
21	2	70	11	"boxing gloves"	5	3	2	3	1	2414	251	47	2116
21	2	71	53	"pumpkin"	5	4	2	4	1	1510	198	57	1255
21	2	72	54	"rooster"	5	4	2	4	1	3289	249	1828	1212
21	2	73	68	"torch"	5	4	2	4	1	1841	334	686	821
21	2	74	65	"teddy bear"	5	4	2	4	1	1558	235	302	1021
21	2	75	59	"slippers"	5	4	2	4	1	2028	201	648	1179
21	2	76	47	"pen"	5	4	2	4	0	2716	199	1014	1503
21	2	77	37	"logs"	5	4	2	4	1	1654	207	233	1214
21	2	78	57	"shampoo bottle"	5	4	2	4	1	1931	224	322	1385
21	2	79	26	"fruit bowl"	5	4	2	4	1	1857	203	208	1446
21	2	80	27	"globe"	5	4	2	4	1	1822	234	235	1353
22	1	1	32	"jeep"	6	8	1	3	1	979	267	186	526
22	1	2	77	"watering can"	6	8	1	3	1	1729	152	770	807
22	1	3	52	"potted plant"	6	8	1	3	1	2914	263	1638	1013
22	1	4	10	"bowl"	6	8	1	3	1	1571	142	714	715
22	1	5	38	"magazine"	6	8	1	3	1	1286	305	242	739
22	1	6	19	"coffee mug"	6	8	1	3	1	1271	450	305	516
22	1	7	16	"cap"	6	8	1	3	1	1286	212	469	605
22	1	8	60	"soda can"	6	8	1	3	1	1679	462	721	496
22	1	9	20	"dart board"	6	8	1	3	1	1264	163	620	481
22	1	10	58	"shoes"	6	8	1	3	1	2050	183	1357	510
22	1	11	67	"tissue box"	6	1	1	4	1	2410	266	1512	632
22	1	12	42	"ovenmit"	6	1	1	4	1	976	256	420	300
22	1	13	36	"lightbulb"	6	1	1	4	1	10625	193	4007	6425
22	1	14	24	"flowers"	6	1	1	4	1	3100	215	2361	524
22	1	15	5	"bench"	6	1	1	4	1	1502	348	683	471
22	1	16	69	"tractor"	6	1	1	4	1	1263	205	702	356
22	1	17	79	"wine glass"	6	1	1	4	1	956	206	329	421
22	1	18	35	"license plate"	6	1	1	4	1	1081	141	423	517
22	1	19	8	"book"	6	1	1	4	1	1459	283	345	831
22	1	20	7	"bongos"	6	1	1	4	1	816	278	155	383
22	1	21	39	"man"	6	7	1	2	1	664	221	54	389
22	1	22	14	"bus"	6	7	1	2	0	1107	283	622	202
22	1	23	43	"pail"	6	7	1	2	1	1121	269	120	732
22	1	24	72	"trumpet"	6	7	1	2	1	4114	280	3138	696
22	1	25	1	"angel"	6	7	1	2	1	2064	334	386	1344
22	1	26	46	"parking meter"	6	7	1	2	1	2229	172	728	1329
22	1	27	74	"washing up liquid"	6	7	1	2	1	1486	267	459	760
22	1	28	28	"gnome"	6	7	1	2	1	1664	213	740	711
22	1	29	56	"screwdriver"	6	7	1	2	1	1279	271	442	566
22	1	30	3	"basket"	6	7	1	2	1	2871	230	1499	1142
22	1	31	22	"fire extinguisher"	6	6	1	1	0	869	241	246	382
22	1	32	31	"highlighter"	6	6	1	1	1	1268	21	660	587
22	1	33	48	"pencil"	6	6	1	1	1	2735	140	2068	527
22	1	34	9	"boot"	6	6	1	1	1	3301	60	2112	1129
22	1	35	23	"fire hydrant"	6	6	1	1	1	1632	348	169	1115
22	1	36	6	"bin"	6	6	1	1	1	1849	131	529	1189
22	1	37	71	"trousers"	6	6	1	1	1	1232	337	337	558
22	1	38	13	"broom"	6	6	1	1	1	1072	381	212	479
22	1	39	64	"teapot"	6	6	1	1	1	1748	273	714	761
22	1	40	73	"vase"	6	6	1	1	1	1276	212	49	1015
22	2	41	65	"teddy bear"	6	4	2	3	1	1543	201	777	565
22	2	42	59	"slippers"	6	4	2	3	1	1329	184	661	484
22	2	43	37	"logs"	6	4	2	3	1	1157	213	295	649
22	2	44	26	"fruit bowl"	6	4	2	3	1	886	156	242	488
22	2	45	68	"torch"	6	4	2	3	1	1743	190	1191	362
22	2	46	53	"pumpkin"	6	4	2	3	1	8036	198	1818	6020
22	2	47	47	"pen"	6	4	2	3	1	3143	242	2214	687
22	2	48	57	"shampoo bottle"	6	4	2	3	1	1607	236	642	729
22	2	49	54	"rooster"	6	4	2	3	1	1171	229	433	509
22	2	50	27	"globe"	6	4	2	3	1	2586	210	1885	491
22	2	51	51	"pliers"	6	2	2	1	1	1184	210	191	783
22	2	52	50	"pin board"	6	2	2	1	1	905	196	148	561
22	2	53	21	"dog"	6	2	2	1	1	923	272	245	406
22	2	54	25	"fork"	6	2	2	1	0	1334	147	615	572
22	2	55	44	"paintbrush"	6	2	2	1	1	1260	434	171	655
22	2	56	75	"waste basket"	6	2	2	1	1	717	199	239	279
22	2	57	66	"television"	6	2	2	1	1	1182	190	485	507
22	2	58	40	"mixer"	6	2	2	1	1	825	46	357	422
22	2	59	2	"apple"	6	2	2	1	1	1445	237	714	494
22	2	60	62	"stool"	6	2	2	1	1	2900	292	1954	654
22	2	61	45	"painting"	6	5	2	4	1	1057	218	450	389
22	2	62	34	"lamp"	6	5	2	4	1	973	196	303	474
22	2	63	63	"sunglasses"	6	5	2	4	1	1573	137	989	447
22	2	64	15	"butterfly"	6	5	2	4	1	6419	279	5358	782
22	2	65	61	"spade"	6	5	2	4	1	926	279	43	604
22	2	66	55	"scissors"	6	5	2	4	1	1891	198	983	710
22	2	67	70	"trophy"	6	5	2	4	1	1113	333	41	739
22	2	68	80	"woman"	6	5	2	4	1	1083	312	45	726
22	2	69	41	"mobilephone"	6	5	2	4	1	2554	589	1154	811
22	2	70	12	"brick"	6	5	2	4	1	921	256	45	620
22	2	71	78	"wine bottle"	6	3	2	2	1	2321	246	1447	628
22	2	72	4	"bell"	6	3	2	2	1	1179	257	229	693
22	2	73	33	"jug"	6	3	2	2	1	1121	212	40	869
22	2	74	29	"hair brush"	6	3	2	2	1	929	209	425	295
22	2	75	30	"hammer"	6	3	2	2	1	700	184	146	370
22	2	76	17	"car"	6	3	2	2	1	879	227	199	453
22	2	77	11	"boxing gloves"	6	3	2	2	1	907	234	189	484
22	2	78	18	"clock"	6	3	2	2	1	764	226	213	325
22	2	79	76	"watch"	6	3	2	2	1	2464	197	1542	725
22	2	80	49	"pillow"	6	3	2	2	1	2150	253	1039	858
23	1	1	79	"wine glass"	7	1	1	3	1	1086	229	291	566
23	1	2	35	"license plate"	7	1	1	3	1	1500	180	664	656
23	1	3	42	"ovenmit"	7	1	1	3	1	1264	290	646	328
23	1	4	5	"bench"	7	1	1	3	1	2114	269	1659	186
23	1	5	69	"tractor"	7	1	1	3	1	1307	189	574	544
23	1	6	36	"lightbulb"	7	1	1	3	1	7007	214	6165	628
23	1	7	7	"bongos"	7	1	1	3	1	1671	288	957	426
23	1	8	67	"tissue box"	7	1	1	3	1	4464	262	3550	652
23	1	9	8	"book"	7	1	1	3	0	3379	271	NA	NA
23	1	10	24	"flowers"	7	1	1	3	1	1621	489	641	491
23	1	11	66	"television"	7	2	1	4	1	1116	219	370	527
23	1	12	62	"stool"	7	2	1	4	1	1432	234	865	333
23	1	13	2	"apple"	7	2	1	4	1	4422	256	3755	411
23	1	14	21	"dog"	7	2	1	4	1	1514	214	651	649
23	1	15	44	"paintbrush"	7	2	1	4	1	7042	338	1115	5589
23	1	16	40	"mixer"	7	2	1	4	1	1356	209	554	593
23	1	17	51	"pliers"	7	2	1	4	1	1126	211	530	385
23	1	18	25	"fork"	7	2	1	4	1	1026	203	678	145
23	1	19	50	"pin board"	7	2	1	4	1	1786	198	572	1016
23	1	20	75	"waste basket"	7	2	1	4	1	713	256	42	415
23	1	21	14	"bus"	7	7	1	1	1	842	64	479	299
23	1	22	46	"parking meter"	7	7	1	1	1	916	192	42	682
23	1	23	74	"washing up liquid"	7	7	1	1	1	881	207	352	322
23	1	24	43	"pail"	7	7	1	1	1	722	222	41	459
23	1	25	72	"trumpet"	7	7	1	1	1	1213	197	464	552
23	1	26	28	"gnome"	7	7	1	1	1	1297	176	789	332
23	1	27	1	"angel"	7	7	1	1	1	2112	192	38	1882
23	1	28	39	"man"	7	7	1	1	1	1043	203	466	374
23	1	29	3	"basket"	7	7	1	1	1	1044	300	568	176
23	1	30	56	"screwdriver"	7	7	1	1	1	1012	221	353	438
23	1	31	16	"cap"	7	8	1	2	1	1843	215	56	1572
23	1	32	60	"soda can"	7	8	1	2	1	1686	236	689	761
23	1	33	19	"coffee mug"	7	8	1	2	1	886	295	121	470
23	1	34	38	"magazine"	7	8	1	2	1	914	179	47	688
23	1	35	58	"shoes"	7	8	1	2	1	1493	180	790	523
23	1	36	52	"potted plant"	7	8	1	2	1	3014	275	1769	970
23	1	37	10	"bowl"	7	8	1	2	1	1321	241	518	562
23	1	38	77	"watering can"	7	8	1	2	1	1129	217	480	432
23	1	39	20	"dart board"	7	8	1	2	1	1086	347	461	278
23	1	40	32	"jeep"	7	8	1	2	0	1464	210	540	714
23	2	41	34	"lamp"	7	5	2	3	1	879	231	423	225
23	2	42	80	"woman"	7	5	2	3	1	986	198	350	438
23	2	43	61	"spade"	7	5	2	3	1	1443	424	282	737
23	2	44	55	"scissors"	7	5	2	3	1	1136	216	247	673
23	2	45	45	"painting"	7	5	2	3	1	1286	220	243	823
23	2	46	70	"trophy"	7	5	2	3	1	1043	303	185	555
23	2	47	15	"butterfly"	7	5	2	3	1	1836	335	1018	483
23	2	48	12	"brick"	7	5	2	3	0	1080	31	491	558
23	2	49	41	"mobilephone"	7	5	2	3	1	2879	315	1915	649
23	2	50	63	"sunglasses"	7	5	2	3	1	900	331	208	361
23	2	51	33	"jug"	7	3	2	1	1	807	182	47	578
23	2	52	78	"wine bottle"	7	3	2	1	0	1207	272	410	525
23	2	53	4	"bell"	7	3	2	1	1	963	250	309	404
23	2	54	17	"car"	7	3	2	1	1	892	192	186	514
23	2	55	30	"hammer"	7	3	2	1	1	533	198	39	296
23	2	56	76	"watch"	7	3	2	1	1	1089	199	541	349
23	2	57	49	"pillow"	7	3	2	1	1	7138	185	1260	5693
23	2	58	18	"clock"	7	3	2	1	1	557	204	185	168
23	2	59	11	"boxing gloves"	7	3	2	1	1	738	200	44	494
23	2	60	29	"hair brush"	7	3	2	1	0	3672	21	987	2664
23	2	61	13	"broom"	7	6	2	4	1	1034	248	242	544
23	2	62	6	"bin"	7	6	2	4	0	969	179	NA	NA
23	2	63	22	"fire extinguisher"	7	6	2	4	1	1013	442	51	520
23	2	64	64	"teapot"	7	6	2	4	1	2155	303	268	1584
23	2	65	48	"pencil"	7	6	2	4	1	842	181	397	264
23	2	66	31	"highlighter"	7	6	2	4	1	820	175	166	479
23	2	67	9	"boot"	7	6	2	4	1	2400	212	1303	885
23	2	68	71	"trousers"	7	6	2	4	1	1208	240	722	246
23	2	69	23	"fire hydrant"	7	6	2	4	1	1041	4	639	398
23	2	70	73	"vase"	7	6	2	4	0	1492	222	628	642
23	2	71	37	"logs"	7	4	2	2	1	900	187	235	478
23	2	72	68	"torch"	7	4	2	2	1	993	208	196	589
23	2	73	54	"rooster"	7	4	2	2	1	2257	296	1615	346
23	2	74	47	"pen"	7	4	2	2	1	986	249	499	238
23	2	75	53	"pumpkin"	7	4	2	2	1	793	165	276	352
23	2	76	27	"globe"	7	4	2	2	1	1293	246	467	580
23	2	77	65	"teddy bear"	7	4	2	2	1	1000	289	222	489
23	2	78	59	"slippers"	7	4	2	2	1	764	43	299	422
23	2	79	57	"shampoo bottle"	7	4	2	2	1	829	247	245	337
23	2	80	26	"fruit bowl"	7	4	2	2	1	1071	204	504	363
24	1	1	42	"ovenmit"	8	1	1	2	1	1600	283	603	714
24	1	2	24	"flowers"	8	1	1	2	1	2721	388	50	2283
24	1	3	7	"bongos"	8	1	1	2	1	1929	274	562	1093
24	1	4	5	"bench"	8	1	1	2	1	2114	222	857	1035
24	1	5	67	"tissue box"	8	1	1	2	1	2036	565	302	1169
24	1	6	8	"book"	8	1	1	2	1	3207	236	2120	851
24	1	7	35	"license plate"	8	1	1	2	1	1550	282	338	930
24	1	8	36	"lightbulb"	8	1	1	2	1	5657	248	4664	745
24	1	9	79	"wine glass"	8	1	1	2	1	1407	352	291	764
24	1	10	69	"tractor"	8	1	1	2	1	2993	210	1988	795
24	1	11	60	"soda can"	8	8	1	1	1	1501	392	367	742
24	1	12	10	"bowl"	8	8	1	1	1	4076	339	2936	801
24	1	13	20	"dart board"	8	8	1	1	1	1082	356	63	663
24	1	14	32	"jeep"	8	8	1	1	1	1683	548	54	1081
24	1	15	52	"potted plant"	8	8	1	1	1	1494	256	574	664
24	1	16	58	"shoes"	8	8	1	1	1	1918	404	387	1127
24	1	17	77	"watering can"	8	8	1	1	1	1138	219	453	466
24	1	18	38	"magazine"	8	8	1	1	1	1320	446	46	828
24	1	19	19	"coffee mug"	8	8	1	1	1	1649	239	643	767
24	1	20	16	"cap"	8	8	1	1	1	1791	206	1143	442
24	1	21	29	"hair brush"	8	3	1	4	1	1372	213	509	650
24	1	22	4	"bell"	8	3	1	4	1	2052	413	853	786
24	1	23	30	"hammer"	8	3	1	4	1	3716	367	2856	493
24	1	24	76	"watch"	8	3	1	4	1	2250	231	1128	891
24	1	25	33	"jug"	8	3	1	4	1	2512	310	60	2142
24	1	26	17	"car"	8	3	1	4	1	3392	465	1838	1089
24	1	27	11	"boxing gloves"	8	3	1	4	1	2754	160	1378	1216
24	1	28	78	"wine bottle"	8	3	1	4	1	6687	253	1944	4490
24	1	29	49	"pillow"	8	3	1	4	1	2360	398	975	987
24	1	30	18	"clock"	8	3	1	4	1	1295	274	329	692
24	1	31	2	"apple"	8	2	1	3	1	3629	218	2018	1393
24	1	32	51	"pliers"	8	2	1	3	1	3636	287	713	2636
24	1	33	25	"fork"	8	2	1	3	1	2529	402	1157	970
24	1	34	44	"paintbrush"	8	2	1	3	1	4529	258	3079	1192
24	1	35	40	"mixer"	8	2	1	3	1	2457	273	851	1333
24	1	36	21	"dog"	8	2	1	3	1	1193	216	200	777
24	1	37	62	"stool"	8	2	1	3	1	2614	284	1485	845
24	1	38	50	"pin board"	8	2	1	3	1	1900	332	645	923
24	1	39	66	"television"	8	2	1	3	1	1736	362	66	1308
24	1	40	75	"waste basket"	8	2	1	3	1	1150	551	56	543
24	2	41	6	"bin"	8	6	2	3	1	1800	209	995	596
24	2	42	73	"vase"	8	6	2	3	1	950	12	301	637
24	2	43	71	"trousers"	8	6	2	3	1	1236	293	444	499
24	2	44	22	"fire extinguisher"	8	6	2	3	1	1014	302	324	388
24	2	45	13	"broom"	8	6	2	3	1	1064	217	352	495
24	2	46	23	"fire hydrant"	8	6	2	3	1	1164	177	632	355
24	2	47	9	"boot"	8	6	2	3	1	1729	356	739	634
24	2	48	31	"highlighter"	8	6	2	3	1	1229	240	714	275
24	2	49	64	"teapot"	8	6	2	3	1	1193	331	330	532
24	2	50	48	"pencil"	8	6	2	3	1	1364	262	540	562
24	2	51	3	"basket"	8	7	2	4	1	3760	341	2432	987
24	2	52	14	"bus"	8	7	2	4	1	2040	459	990	591
24	2	53	56	"screwdriver"	8	7	2	4	1	1423	231	630	562
24	2	54	72	"trumpet"	8	7	2	4	1	1386	371	389	626
24	2	55	74	"washing up liquid"	8	7	2	4	1	2076	245	1340	491
24	2	56	28	"gnome"	8	7	2	4	1	904	411	289	204
24	2	57	1	"angel"	8	7	2	4	1	1982	348	58	1576
24	2	58	46	"parking meter"	8	7	2	4	1	6538	278	3363	2897
24	2	59	39	"man"	8	7	2	4	1	990	294	67	629
24	2	60	43	"pail"	8	7	2	4	1	1453	208	917	328
24	2	61	57	"shampoo bottle"	8	4	2	1	1	766	188	248	330
24	2	62	59	"slippers"	8	4	2	1	1	1631	269	257	1105
24	2	63	68	"torch"	8	4	2	1	1	817	213	242	362
24	2	64	53	"pumpkin"	8	4	2	1	1	688	201	70	417
24	2	65	26	"fruit bowl"	8	4	2	1	1	729	262	52	415
24	2	66	37	"logs"	8	4	2	1	1	641	247	57	337
24	2	67	47	"pen"	8	4	2	1	1	1558	325	774	459
24	2	68	65	"teddy bear"	8	4	2	1	1	705	187	250	268
24	2	69	27	"globe"	8	4	2	1	1	1512	70	695	747
24	2	70	54	"rooster"	8	4	2	1	1	1435	319	579	537
24	2	71	55	"scissors"	8	5	2	2	1	5793	372	1225	4196
24	2	72	80	"woman"	8	5	2	2	1	1036	280	50	706
24	2	73	61	"spade"	8	5	2	2	1	1043	233	63	747
24	2	74	15	"butterfly"	8	5	2	2	1	3743	500	2565	678
24	2	75	70	"trophy"	8	5	2	2	1	1264	491	55	718
24	2	76	45	"painting"	8	5	2	2	1	1021	322	62	637
24	2	77	41	"mobilephone"	8	5	2	2	1	2850	478	1407	965
24	2	78	12	"brick"	8	5	2	2	1	1207	279	69	859
24	2	79	34	"lamp"	8	5	2	2	1	1464	256	278	930
24	2	80	63	"sunglasses"	8	5	2	2	1	1214	179	275	760
25	1	1	40	"mixer"	5	2	2	2	1	1529	274	204	1051
25	1	2	51	"pliers"	5	2	2	2	1	1936	189	126	1621
25	1	3	44	"paintbrush"	5	2	2	2	1	2350	262	506	1582
25	1	4	25	"fork"	5	2	2	2	1	2221	236	769	1216
25	1	5	75	"waste basket"	5	2	2	2	1	1371	401	224	746
25	1	6	66	"television"	5	2	2	2	1	1729	294	43	1392
25	1	7	2	"apple"	5	2	2	2	1	2207	292	642	1273
25	1	8	50	"pin board"	5	2	2	2	1	1207	297	195	715
25	1	9	21	"dog"	5	2	2	2	1	1186	239	124	823
25	1	10	62	"stool"	5	2	2	2	1	1493	370	494	629
25	1	11	26	"fruit bowl"	5	4	2	4	1	2363	217	970	1176
25	1	12	47	"pen"	5	4	2	4	1	1681	245	942	494
25	1	13	68	"torch"	5	4	2	4	0	2846	367	1495	984
25	1	14	54	"rooster"	5	4	2	4	1	2871	309	2041	521
25	1	15	57	"shampoo bottle"	5	4	2	4	1	1310	177	615	518
25	1	16	59	"slippers"	5	4	2	4	1	6032	184	1238	4610
25	1	17	53	"pumpkin"	5	4	2	4	1	1620	281	534	805
25	1	18	65	"teddy bear"	5	4	2	4	1	1937	46	842	1049
25	1	19	37	"logs"	5	4	2	4	1	988	200	234	554
25	1	20	27	"globe"	5	4	2	4	1	986	174	233	579
25	1	21	42	"ovenmit"	5	1	2	1	1	1478	43	593	842
25	1	22	36	"lightbulb"	5	1	2	1	1	3659	207	2700	752
25	1	23	79	"wine glass"	5	1	2	1	1	1395	259	582	554
25	1	24	67	"tissue box"	5	1	2	1	1	985	211	265	509
25	1	25	69	"tractor"	5	1	2	1	1	1392	180	455	757
25	1	26	35	"license plate"	5	1	2	1	1	1484	13	878	593
25	1	27	5	"bench"	5	1	2	1	1	958	27	662	269
25	1	28	7	"bongos"	5	1	2	1	1	1337	283	518	536
25	1	29	8	"book"	5	1	2	1	0	1959	223	991	745
25	1	30	24	"flowers"	5	1	2	1	1	989	181	52	756
25	1	31	17	"car"	5	3	2	3	1	1564	264	431	869
25	1	32	76	"watch"	5	3	2	3	0	3579	311	2482	786
25	1	33	4	"bell"	5	3	2	3	1	1657	240	902	515
25	1	34	33	"jug"	5	3	2	3	1	986	295	169	522
25	1	35	49	"pillow"	5	3	2	3	1	2886	195	829	1862
25	1	36	30	"hammer"	5	3	2	3	1	1029	223	347	459
25	1	37	29	"hair brush"	5	3	2	3	1	1043	240	326	477
25	1	38	11	"boxing gloves"	5	3	2	3	1	1257	295	37	925
25	1	39	78	"wine bottle"	5	3	2	3	1	1450	275	551	624
25	1	40	18	"clock"	5	3	2	3	1	964	249	179	536
25	2	41	20	"dart board"	5	8	1	4	1	1046	271	170	605
25	2	42	58	"shoes"	5	8	1	4	1	4633	209	3414	1010
25	2	43	16	"cap"	5	8	1	4	1	1575	193	768	614
25	2	44	19	"coffee mug"	5	8	1	4	0	1258	218	391	649
25	2	45	60	"soda can"	5	8	1	4	1	2251	204	1359	688
25	2	46	52	"potted plant"	5	8	1	4	0	4509	16	744	3749
25	2	47	38	"magazine"	5	8	1	4	1	1763	222	918	623
25	2	48	10	"bowl"	5	8	1	4	1	1509	303	468	738
25	2	49	32	"jeep"	5	8	1	4	1	1673	207	605	861
25	2	50	77	"watering can"	5	8	1	4	1	1388	225	564	599
25	2	51	73	"vase"	5	6	1	2	1	1457	11	276	1170
25	2	52	64	"teapot"	5	6	1	2	1	3493	340	238	2915
25	2	53	13	"broom"	5	6	1	2	1	1922	291	619	1012
25	2	54	71	"trousers"	5	6	1	2	1	1429	196	229	1004
25	2	55	6	"bin"	5	6	1	2	1	6164	197	1577	4390
25	2	56	48	"pencil"	5	6	1	2	1	7079	12	6398	669
25	2	57	23	"fire hydrant"	5	6	1	2	0	2743	205	1132	1406
25	2	58	22	"fire extinguisher"	5	6	1	2	1	986	193	47	746
25	2	59	9	"boot"	5	6	1	2	1	1893	218	886	789
25	2	60	31	"highlighter"	5	6	1	2	1	1657	26	394	1237
25	2	61	34	"lamp"	5	5	1	1	1	1544	233	195	1116
25	2	62	63	"sunglasses"	5	5	1	1	1	2085	211	1139	735
25	2	63	15	"butterfly"	5	5	1	1	1	3201	216	2157	828
25	2	64	61	"spade"	5	5	1	1	1	1666	305	244	1117
25	2	65	80	"woman"	5	5	1	1	1	1155	228	37	890
25	2	66	41	"mobilephone"	5	5	1	1	1	1706	384	440	882
25	2	67	45	"painting"	5	5	1	1	1	3156	345	716	2095
25	2	68	12	"brick"	5	5	1	1	1	1423	320	251	852
25	2	69	55	"scissors"	5	5	1	1	1	2311	56	1596	659
25	2	70	70	"trophy"	5	5	1	1	1	3052	211	1896	945
25	2	71	39	"man"	5	7	1	3	1	964	234	347	383
25	2	72	74	"washing up liquid"	5	7	1	3	1	1757	280	957	520
25	2	73	28	"gnome"	5	7	1	3	1	1271	407	282	582
25	2	74	14	"bus"	5	7	1	3	0	2571	262	1494	815
25	2	75	56	"screwdriver"	5	7	1	3	1	2543	238	1292	1013
25	2	76	1	"angel"	5	7	1	3	1	1193	210	151	832
25	2	77	72	"trumpet"	5	7	1	3	0	3336	295	922	2119
25	2	78	3	"basket"	5	7	1	3	1	5114	315	3859	940
25	2	79	46	"parking meter"	5	7	1	3	1	2250	248	630	1372
25	2	80	43	"pail"	5	7	1	3	1	1893	180	30	1683
26	1	1	47	"pen"	6	4	2	3	1	5850	307	3285	2258
26	1	2	27	"globe"	6	4	2	3	1	1264	324	433	507
26	1	3	26	"fruit bowl"	6	4	2	3	1	979	227	307	445
26	1	4	59	"slippers"	6	4	2	3	1	821	254	38	529
26	1	5	68	"torch"	6	4	2	3	1	1314	236	728	350
26	1	6	37	"logs"	6	4	2	3	1	850	208	192	450
26	1	7	53	"pumpkin"	6	4	2	3	1	2886	272	1268	1346
26	1	8	54	"rooster"	6	4	2	3	1	2179	195	919	1065
26	1	9	65	"teddy bear"	6	4	2	3	1	1743	292	297	1154
26	1	10	57	"shampoo bottle"	6	4	2	3	1	1700	245	389	1066
26	1	11	45	"painting"	6	5	2	4	1	3036	313	793	1930
26	1	12	41	"mobilephone"	6	5	2	4	1	2890	275	870	1745
26	1	13	34	"lamp"	6	5	2	4	1	1613	163	341	1109
26	1	14	70	"trophy"	6	5	2	4	1	2280	202	1336	742
26	1	15	15	"butterfly"	6	5	2	4	1	6811	231	5759	821
26	1	16	63	"sunglasses"	6	5	2	4	1	965	38	517	410
26	1	17	55	"scissors"	6	5	2	4	1	1633	201	583	849
26	1	18	12	"brick"	6	5	2	4	1	1078	233	56	789
26	1	19	80	"woman"	6	5	2	4	1	1067	181	203	683
26	1	20	61	"spade"	6	5	2	4	1	1937	214	182	1541
26	1	21	40	"mixer"	6	2	2	1	1	1386	169	160	1057
26	1	22	21	"dog"	6	2	2	1	1	1175	169	126	880
26	1	23	75	"waste basket"	6	2	2	1	1	944	163	187	594
26	1	24	50	"pin board"	6	2	2	1	1	954	267	45	642
26	1	25	66	"television"	6	2	2	1	1	1521	327	45	1149
26	1	26	2	"apple"	6	2	2	1	1	1750	258	492	1000
26	1	27	62	"stool"	6	2	2	1	1	2101	240	868	993
26	1	28	25	"fork"	6	2	2	1	1	1405	234	219	952
26	1	29	44	"paintbrush"	6	2	2	1	1	1396	156	463	777
26	1	30	51	"pliers"	6	2	2	1	1	809	151	373	285
26	1	31	78	"wine bottle"	6	3	2	2	1	2050	202	586	1262
26	1	32	30	"hammer"	6	3	2	2	1	1536	178	230	1128
26	1	33	17	"car"	6	3	2	2	1	1643	156	423	1064
26	1	34	76	"watch"	6	3	2	2	1	1814	179	604	1031
26	1	35	11	"boxing gloves"	6	3	2	2	1	1743	129	603	1011
26	1	36	29	"hair brush"	6	3	2	2	1	1607	170	339	1098
26	1	37	49	"pillow"	6	3	2	2	1	1829	178	45	1606
26	1	38	33	"jug"	6	3	2	2	1	1343	174	180	989
26	1	39	18	"clock"	6	3	2	2	1	1593	200	159	1234
26	1	40	4	"bell"	6	3	2	2	1	1986	316	269	1401
26	2	41	14	"bus"	6	7	1	2	1	1757	214	421	1122
26	2	42	39	"man"	6	7	1	2	1	1500	186	167	1147
26	2	43	43	"pail"	6	7	1	2	0	1822	257	633	932
26	2	44	56	"screwdriver"	6	7	1	2	1	1395	254	209	932
26	2	45	1	"angel"	6	7	1	2	1	1643	279	193	1171
26	2	46	46	"parking meter"	6	7	1	2	1	3071	196	1144	1731
26	2	47	28	"gnome"	6	7	1	2	1	1807	229	219	1359
26	2	48	72	"trumpet"	6	7	1	2	1	2850	214	1000	1636
26	2	49	3	"basket"	6	7	1	2	1	1629	315	343	971
26	2	50	74	"washing up liquid"	6	7	1	2	1	2064	161	702	1201
26	2	51	19	"coffee mug"	6	8	1	3	1	2029	301	481	1247
26	2	52	77	"watering can"	6	8	1	3	1	1507	172	410	925
26	2	53	60	"soda can"	6	8	1	3	1	1543	53	560	930
26	2	54	32	"jeep"	6	8	1	3	1	1400	280	415	705
26	2	55	38	"magazine"	6	8	1	3	1	1171	252	160	759
26	2	56	20	"dart board"	6	8	1	3	1	879	170	279	430
26	2	57	58	"shoes"	6	8	1	3	1	3057	213	2056	788
26	2	58	10	"bowl"	6	8	1	3	1	1336	155	304	877
26	2	59	52	"potted plant"	6	8	1	3	1	2421	228	1452	741
26	2	60	16	"cap"	6	8	1	3	1	1071	178	287	606
26	2	61	6	"bin"	6	6	1	1	1	1547	164	312	1071
26	2	62	73	"vase"	6	6	1	1	1	3365	256	2067	1042
26	2	63	22	"fire extinguisher"	6	6	1	1	1	1774	29	435	1310
26	2	64	64	"teapot"	6	6	1	1	1	3636	315	634	2687
26	2	65	31	"highlighter"	6	6	1	1	1	1479	191	234	1054
26	2	66	23	"fire hydrant"	6	6	1	1	1	1089	190	52	847
26	2	67	9	"boot"	6	6	1	1	1	2090	225	1159	706
26	2	68	13	"broom"	6	6	1	1	1	959	200	239	520
26	2	69	71	"trousers"	6	6	1	1	1	948	349	56	543
26	2	70	48	"pencil"	6	6	1	1	1	1334	277	334	723
26	2	71	8	"book"	6	1	1	4	1	1707	226	546	935
26	2	72	67	"tissue box"	6	1	1	4	1	1085	147	473	465
